date,store_nbr,transactions
2013-05-16,27,1020
2013-05-16,28,925
2013-05-16,30,721
2013-05-16,32,723
2013-05-16,34,2165
2013-05-16,35,520
2013-05-16,36,1137
2013-05-16,51,1562
2013-05-17,24,2540
2013-05-17,26,833
2013-05-17,27,1195
2013-05-17,28,837
2013-05-17,30,708
2013-05-17,32,692
2013-05-17,34,2435
2013-05-17,35,492
2013-05-17,36,1051
2013-05-17,51,1742
2013-05-18,24,2713
2013-05-18,26,967
2013-05-18,27,1527
2013-05-18,28,1176
2013-05-18,30,706
2013-05-18,32,790
2013-05-18,34,2777
2013-05-18,35,573
2013-05-18,36,1477
2013-05-18,51,2001
2013-05-19,24,1966
2013-05-19,26,1058
2013-05-19,27,1703
2013-05-19,28,1620
2013-05-19,30,703
2013-05-19,32,850
2013-05-19,34,2427
2013-05-19,35,634
2013-05-19,36,1651
2013-05-19,51,2023
2013-05-20,24,2414
2013-05-20,26,680
2013-05-20,27,1038
2013-05-20,28,928
2013-05-20,30,680
2013-05-20,32,714
2013-05-20,34,2254
2013-05-20,35,526
2013-05-20,36,1046
2013-05-20,51,1506
2013-05-21,24,2332
2013-05-21,26,652
2013-05-21,27,995
2013-05-21,28,1028
2013-05-21,30,730
2013-05-21,32,669
2013-05-21,34,2082
2013-05-21,35,504
2013-05-21,36,1081
2013-05-21,51,1547
2013-05-22,24,2546
2013-05-22,26,700
2013-05-22,27,1133
2013-05-22,28,828
2013-05-22,30,630
2013-05-22,32,581
2013-05-22,34,1963
2013-05-22,35,409
2013-05-22,36,861
2013-05-22,51,1667
2013-05-23,24,2201
2013-05-23,26,638
2013-05-23,27,861
2013-05-23,28,797
2013-05-23,30,671
2013-05-23,32,570
2013-05-23,34,2297
2013-05-23,35,508
2013-05-23,36,1005
2013-05-23,51,1540
2013-05-24,24,2145
2013-05-24,26,973
2013-05-24,27,1630
2013-05-24,28,1133
2013-05-24,30,607
2013-05-24,32,697
2013-05-24,34,2415
2013-05-24,35,656
2013-05-24,36,1300
2013-05-24,51,1906
2013-05-25,24,2130
2013-05-25,26,931
2013-05-25,27,1453
2013-05-25,28,1225
2013-05-25,30,677
2013-05-25,32,741
2013-05-25,34,2278
2013-05-25,35,677
2013-05-25,36,1312
2013-05-25,51,1764
2013-05-26,24,1913
2013-05-26,26,1043
2013-05-26,27,1600
2013-05-26,28,1500
2013-05-26,30,622
2013-05-26,32,761
2013-05-26,34,2364
2013-05-26,35,637
2013-05-26,36,1512
2013-05-26,51,1683
2013-05-27,24,2351
2013-05-27,26,653
2013-05-27,27,1096
2013-05-27,28,905
2013-05-27,30,631
2013-05-27,32,679
2013-05-27,34,2141
2013-05-27,35,529
2013-05-27,36,960
2013-05-27,51,1545
2013-05-28,24,2293
2013-05-28,26,659
2013-05-28,27,1123
2013-05-28,28,1064
2013-05-28,30,770
2013-05-28,32,720
2013-05-28,34,2250
2013-05-28,35,486
2013-05-28,36,1070
2013-05-28,51,1479
2013-05-29,24,2642
2013-05-29,26,776
2013-05-29,27,1211
2013-05-29,28,1125
2013-05-29,30,752
2013-05-29,32,730
2013-05-29,34,2240
2013-05-29,35,480
2013-05-29,36,1062
2013-05-29,51,1794
2013-05-30,24,2506
2013-05-30,26,875
2013-05-30,27,1293
2013-05-30,28,1372
2013-05-30,30,973
2013-05-30,32,1111
2013-05-30,34,2534
2013-05-30,35,527
2013-05-30,36,1216
2013-05-30,51,1657
2013-05-31,24,2565
2013-05-31,26,777
2013-05-31,27,1056
2013-05-31,28,1033
2013-05-31,30,746
2013-05-31,32,781
2013-05-31,34,2489
2013-05-31,35,515
2013-05-31,36,1049
2013-05-31,51,1736
2013-06-01,24,2837
2013-06-01,26,1369
2013-06-01,27,1511
2013-06-01,28,1660
2013-06-01,30,940
2013-06-01,32,1022
2013-06-01,34,3077
2013-06-01,35,782
2013-06-01,36,1457
2013-06-01,51,2147
2013-06-02,24,2210
2013-06-02,26,1200
2013-06-02,27,1807
2013-06-02,28,2030
2013-06-02,30,924
2013-06-02,32,1081
2013-06-02,34,2903
2013-06-02,35,743
2013-06-02,36,1741
2013-06-02,51,2044
2013-06-03,24,2503
2013-06-03,26,838
2013-06-03,27,1193
2013-06-03,28,1091
2013-06-03,30,676
2013-06-03,32,816
2013-06-03,34,2400
2013-06-03,35,541
2013-06-03,36,934
2013-06-03,51,1648
2013-06-04,24,2384
2013-06-04,26,770
2013-06-04,27,1108
2013-06-04,28,1045
2013-06-04,30,727
2013-06-04,32,724
2013-06-04,34,2204
2013-06-04,35,562
2013-06-04,36,1014
2013-06-04,51,1569
2013-06-05,24,2530
2013-06-05,26,766
2013-06-05,27,1144
2013-06-05,28,897
2013-06-05,30,661
2013-06-05,32,659
2013-06-05,34,2091
2013-06-05,35,473
2013-06-05,36,911
2013-06-05,51,1778
2013-06-06,24,2243
2013-06-06,26,702
2013-06-06,27,1133
2013-06-06,28,916
2013-06-06,30,739
2013-06-06,32,634
2013-06-06,34,2236
2013-06-06,35,471
2013-06-06,36,867
2013-06-06,51,1501
2013-06-07,24,2652
2013-06-07,26,767
2013-06-07,27,1239
2013-06-07,28,867
2013-06-07,30,702
2013-06-07,32,605
2013-06-07,34,2318
2013-06-07,35,467
2013-06-07,36,846
2013-06-07,51,1855
2013-06-08,24,2343
2013-06-08,26,939
2013-06-08,27,1430
2013-06-08,28,1181
2013-06-08,30,728
2013-06-08,32,733
2013-06-08,34,2650
2013-06-08,35,551
2013-06-08,36,1050
2013-06-08,51,1870
2013-06-09,24,2049
2013-06-09,26,1039
2013-06-09,27,1768
2013-06-09,28,1649
2013-06-09,30,731
2013-06-09,32,821
2013-06-09,34,2543
2013-06-09,35,633
2013-06-09,36,1358
2013-06-09,51,1978
2013-06-10,24,2367
2013-06-10,26,740
2013-06-10,27,1078
2013-06-10,28,951
2013-06-10,30,736
2013-06-10,32,650
2013-06-10,34,2176
2013-06-10,35,497
2013-06-10,36,923
2013-06-10,51,1552
2013-06-11,24,2185
2013-06-11,26,608
2013-06-11,27,1020
2013-06-11,28,963
2013-06-11,30,773
2013-06-11,32,642
2013-06-11,34,2077
2013-06-11,35,540
2013-06-11,36,926
2013-06-11,51,1474
2013-06-12,24,2556
2013-06-12,26,712
2013-06-12,27,1144
2013-06-12,28,805
2013-06-12,30,696
2013-06-12,32,566
2013-06-12,34,1917
2013-06-12,35,431
2013-06-12,36,723
2013-06-12,51,1685
2013-06-13,24,2333
2013-06-13,26,576
2013-06-13,27,1002
2013-06-13,28,861
2013-06-13,30,679
2013-06-13,32,558
2013-06-13,34,2078
2013-06-13,35,440
2013-06-13,36,907
2013-06-13,51,1515
2013-06-14,24,2658
2013-06-14,26,732
2013-06-14,27,1006
2013-06-14,28,829
2013-06-14,30,711
2013-06-14,32,608
2013-06-14,34,2439
2013-06-14,35,480
2013-06-14,36,813
2013-06-14,51,1832
2013-06-15,24,2972
2013-06-15,26,1186
2013-06-15,27,1701
2013-06-15,28,1335
2013-06-15,30,813
2013-06-15,32,890
2013-06-15,34,3254
2013-06-15,35,677
2013-06-15,36,1147
2013-06-15,51,2560
2013-06-16,24,1892
2013-06-16,26,1043
2013-06-16,27,1682
2013-06-16,28,1623
2013-06-16,30,708
2013-06-16,32,836
2013-06-16,34,2413
2013-06-16,35,635
2013-06-16,36,1306
2013-06-16,51,1919
2013-06-17,24,2528
2013-06-17,26,844
2013-06-17,27,1085
2013-06-17,28,1050
2013-06-17,30,677
2013-06-17,32,739
2013-06-17,34,2386
2013-06-17,35,578
2013-06-17,36,893
2013-06-17,51,1594
2013-06-18,24,2401
2013-06-18,26,671
2013-06-18,27,1062
2013-06-18,28,1056
2013-06-18,30,725
2013-06-18,32,732
2013-06-18,34,2232
2013-06-18,35,529
2013-06-18,36,920
2013-06-18,51,1520
2013-06-19,24,2610
2013-06-19,26,731
2013-06-19,27,1200
2013-06-19,28,839
2013-06-19,30,664
2013-06-19,32,598
2013-06-19,34,2080
2013-06-19,36,793
2013-06-19,51,1701
2013-06-20,24,2393
2013-06-20,26,656
2013-06-20,27,1054
2013-06-20,28,943
2013-06-20,30,739
2013-06-20,32,661
2013-06-20,34,2041
2013-06-20,35,536
2013-06-20,36,868
2013-06-20,51,1517
2013-06-21,24,2570
2013-06-21,26,733
2013-06-21,27,1051
2013-06-21,28,817
2013-06-21,30,711
2013-06-21,32,618
2013-06-21,34,2284
2013-06-21,35,415
2013-06-21,36,723
2013-06-21,51,1643
2013-06-22,24,2424
2013-06-22,26,1018
2013-06-22,27,1620
2013-06-22,28,1223
2013-06-22,30,813
2013-06-22,32,811
2013-06-22,34,2651
2013-06-22,35,545
2013-06-22,36,999
2013-06-22,51,1949
2013-06-23,24,1969
2013-06-23,26,1039
2013-06-23,27,1724
2013-06-23,28,1490
2013-06-23,30,683
2013-06-23,32,769
2013-06-23,34,2389
2013-06-23,35,573
2013-06-23,36,1205
2013-06-23,51,1864
2013-06-24,24,2386
2013-06-24,26,693
2013-06-24,27,1147
2013-06-24,28,925
2013-06-24,30,683
2013-06-24,32,655
2013-06-24,34,2224
2013-06-24,35,511
2013-06-24,36,811
2013-06-24,51,1531
2013-06-25,24,2276
2013-06-25,26,595
2013-06-25,27,1052
2013-06-25,28,972
2013-06-25,30,714
2013-06-25,32,636
2013-06-25,34,2081
2013-06-25,35,517
2013-06-25,36,917
2013-06-25,51,1504
2013-06-26,24,2480
2013-06-26,26,617
2013-06-26,27,1177
2013-06-26,28,773
2013-06-26,30,682
2013-06-26,32,600
2013-06-26,34,1896
2013-06-26,35,393
2013-06-26,36,764
2013-06-26,51,1680
2013-06-27,24,2108
2013-06-27,26,553
2013-06-27,27,1036
2013-06-27,28,865
2013-06-27,30,691
2013-06-27,32,613
2013-06-27,34,1990
2013-06-27,35,437
2013-06-27,36,784
2013-06-27,51,1491
2013-06-28,24,2452
2013-06-28,26,701
2013-06-28,27,1031
2013-06-28,28,808
2013-06-28,30,714
2013-06-28,32,615
2013-06-28,34,2418
2013-06-28,35,508
2013-06-28,36,806
2013-06-28,51,1782
2013-06-29,24,2592
2013-06-29,26,1040
2013-06-29,27,1484
2013-06-29,28,1318
2013-06-29,30,825
2013-06-29,32,861
2013-06-29,34,2796
2013-06-29,35,687
2013-06-29,36,1075
2013-06-29,51,2125
2013-06-30,24,1948
2013-06-30,26,1042
2013-06-30,27,1673
2013-06-30,28,1652
2013-06-30,30,699
2013-06-30,32,874
2013-06-30,34,2565
2013-06-30,35,613
2013-06-30,36,1241
2013-06-30,51,1932
2013-07-01,24,2430
2013-07-01,26,888
2013-07-01,27,1222
2013-07-01,28,1177
2013-07-01,30,661
2013-07-01,32,803
2013-07-01,34,2445
2013-07-01,35,605
2013-07-01,36,989
2013-07-01,51,1658
2013-07-02,24,2325
2013-07-02,26,803
2013-07-02,27,1061
2013-07-02,28,1098
2013-07-02,30,796
2013-07-02,32,801
2013-07-02,34,2423
2013-07-02,35,594
2013-07-02,36,1049
2013-07-02,51,1542
2013-07-03,24,2660
2013-07-03,26,808
2013-07-03,27,1211
2013-07-03,28,1083
2013-07-03,30,768
2013-07-03,32,737
2013-07-03,34,2152
2013-07-03,35,493
2013-07-03,36,896
2013-07-03,51,1730
2013-07-04,24,2462
2013-07-04,26,711
2013-07-04,27,1078
2013-07-04,28,969
2013-07-04,30,752
2013-07-04,32,741
2013-07-04,34,2244
2013-07-04,35,516
2013-07-04,36,910
2013-07-04,51,1540
2013-07-05,24,2548
2013-07-05,26,684
2013-07-05,27,996
2013-07-05,28,876
2013-07-05,30,771
2013-07-05,32,701
2013-07-05,34,2458
2013-07-05,35,471
2013-07-05,36,794
2013-07-05,51,1739
2013-07-06,24,2417
2013-07-06,26,906
2013-07-06,27,1579
2013-07-06,28,1282
2013-07-06,30,757
2013-07-06,32,781
2013-07-06,34,2746
2013-07-06,35,591
2013-07-06,36,1060
2013-07-06,51,2038
2013-07-07,24,1934
2013-07-07,26,961
2013-07-07,27,1724
2013-07-07,28,1570
2013-07-07,30,637
2013-07-07,32,756
2013-07-07,34,2396
2013-07-07,35,663
2013-07-07,36,1167
2013-07-07,51,1858
2013-07-08,24,2273
2013-07-08,26,714
2013-07-08,27,1097
2013-07-08,28,1006
2013-07-08,32,726
2013-07-08,34,2371
2013-07-08,35,501
2013-07-08,36,869
2013-07-08,51,1593
2013-07-09,24,2346
2013-07-09,26,654
2013-07-09,27,1048
2013-07-09,28,1072
2013-07-09,32,692
2013-07-09,34,2279
2013-07-09,35,497
2013-07-09,36,871
2013-07-09,51,1513
2013-07-10,24,2411
2013-07-10,26,700
2013-07-10,27,1161
2013-07-10,28,884
2013-07-10,32,600
2013-07-10,34,2060
2013-07-10,35,466
2013-07-10,36,809
2013-07-10,51,1788
2013-07-11,24,2227
2013-07-11,26,609
2013-07-11,27,1000
2013-07-11,28,869
2013-07-11,32,651
2013-07-11,34,2051
2013-07-11,35,447
2013-07-11,36,856
2013-07-11,51,1440
2013-07-12,24,2489
2013-07-12,26,656
2013-07-12,27,1077
2013-07-12,28,852
2013-07-12,32,633
2013-07-12,34,2405
2013-07-12,35,453
2013-07-12,36,764
2013-07-12,51,1728
2013-07-13,24,2591
2013-07-13,26,904
2013-07-13,27,1496
2013-07-13,28,1164
2013-07-13,32,797
2013-07-13,34,2676
2013-07-13,35,548
2013-07-13,36,978
2013-07-13,51,1957
2013-07-14,24,2011
2013-07-14,26,960
2013-07-14,27,1742
2013-07-14,28,1488
2013-07-14,32,737
2013-07-14,34,2515
2013-07-14,35,590
2013-07-14,36,1129
2013-07-14,51,1923
2013-07-15,24,2467
2013-07-15,26,816
2013-07-15,27,1151
2013-07-15,28,1107
2013-07-15,32,745
2013-07-15,34,2446
2013-07-15,35,598
2013-07-15,36,883
2013-07-15,51,1607
2013-07-16,24,2440
2013-07-16,26,800
2013-07-16,27,1085
2013-07-16,28,1143
2013-07-16,32,729
2013-07-16,34,2327
2013-07-16,35,658
2013-07-16,36,999
2013-07-16,51,1568
2013-07-17,24,2630
2013-07-17,26,795
2013-07-17,27,1183
2013-07-17,28,884
2013-07-17,32,653
2013-07-17,34,2175
2013-07-17,35,519
2013-07-17,36,773
2013-07-17,51,1748
2013-07-18,24,2301
2013-07-18,26,613
2013-07-18,27,1028
2013-07-18,28,879
2013-07-18,32,690
2013-07-18,34,2155
2013-07-18,35,564
2013-07-18,36,821
2013-07-18,51,1522
2013-07-19,24,2544
2013-07-19,26,684
2013-07-19,27,1093
2013-07-19,28,822
2013-07-19,32,631
2013-07-19,34,2273
2013-07-19,35,484
2013-07-19,36,735
2013-07-19,51,1665
2013-07-20,24,2562
2013-07-20,26,817
2013-07-20,27,1483
2013-07-20,28,1227
2013-07-20,32,817
2013-07-20,34,2812
2013-07-20,35,601
2013-07-20,36,1075
2013-07-20,51,2036
2013-07-21,24,1933
2013-07-21,26,925
2013-07-21,27,1721
2013-07-21,28,1480
2013-07-21,32,721
2013-07-21,34,2360
2013-07-21,35,627
2013-07-21,36,1086
2013-07-21,51,1862
2013-07-22,24,2461
2013-07-22,26,671
2013-07-22,27,1154
2013-07-22,28,1029
2013-07-22,32,662
2013-07-22,34,2280
2013-07-22,35,533
2013-07-22,36,872
2013-07-22,51,1547
2013-07-23,24,2408
2013-07-23,26,679
2013-07-23,27,1138
2013-07-23,28,1033
2013-07-23,32,688
2013-07-23,34,2159
2013-07-23,35,552
2013-07-23,36,894
2013-07-23,51,1527
2013-07-24,24,2457
2013-07-24,26,574
2013-07-24,27,1140
2013-07-24,28,678
2013-07-24,32,522
2013-07-24,34,2053
2013-07-24,35,473
2013-07-24,36,799
2013-07-24,51,1731
2013-07-25,24,1834
2013-07-25,26,700
2013-07-25,27,1533
2013-07-25,28,1031
2013-07-25,32,627
2013-07-25,34,1877
2013-07-25,35,527
2013-07-25,36,909
2013-07-25,51,1691
2013-07-26,24,2461
2013-07-26,26,707
2013-07-26,27,1088
2013-07-26,28,796
2013-07-26,32,589
2013-07-26,34,2414
2013-07-26,35,452
2013-07-26,36,767
2013-07-26,51,1625
2013-07-27,24,2547
2013-07-27,26,814
2013-07-27,27,1636
2013-07-27,28,1182
2013-07-27,32,748
2013-07-27,34,2694
2013-07-27,35,612
2013-07-27,36,976
2013-07-27,51,1919
2013-07-28,24,1964
2013-07-28,26,831
2013-07-28,27,1819
2013-07-28,28,1423
2013-07-28,32,697
2013-07-28,34,2454
2013-07-28,35,520
2013-07-28,36,1132
2013-07-28,51,1777
2013-07-29,24,2312
2013-07-29,26,661
2013-07-29,27,1130
2013-07-29,28,884
2013-07-29,32,636
2013-07-29,34,2294
2013-07-29,35,500
2013-07-29,36,349
2013-07-29,51,1612
2013-07-30,24,2284
2013-07-30,26,601
2013-07-30,27,1104
2013-07-30,28,1024
2013-07-30,32,639
2013-07-30,34,2186
2013-07-30,35,549
2013-07-30,36,635
2013-07-30,51,1505
2013-07-31,24,2688
2013-07-31,26,817
2013-07-31,27,1262
2013-07-31,28,908
2013-07-31,30,969
2013-07-31,32,658
2013-07-31,34,2141
2013-07-31,35,522
2013-07-31,36,824
2013-07-31,51,1792
2013-08-01,24,2423
2013-08-01,26,863
2013-08-01,27,1122
2013-08-01,28,1133
2013-08-01,30,883
2013-08-01,32,773
2013-08-01,34,2448
2013-08-01,35,633
2013-08-01,36,1055
2013-08-01,51,1615
2013-08-02,24,2610
2013-08-02,26,840
2013-08-02,27,1175
2013-08-02,28,1028
2013-08-02,30,767
2013-08-02,32,717
2013-08-02,34,2584
2013-08-02,35,535
2013-08-02,36,847
2013-08-02,51,1873
2013-08-03,24,2693
2013-08-03,26,1026
2013-08-03,27,1575
2013-08-03,28,1391
2013-08-03,30,956
2013-08-03,32,905
2013-08-03,34,2869
2013-08-03,35,693
2013-08-03,36,1116
2013-08-03,51,2266
2013-08-04,24,2024
2013-08-04,26,1036
2013-08-04,27,1782
2013-08-04,28,1619
2013-08-04,30,828
2013-08-04,32,783
2013-08-04,34,2511
2013-08-04,35,685
2013-08-04,36,1183
2013-08-04,51,1969
2013-08-05,24,2502
2013-08-05,26,807
2013-08-05,27,1148
2013-08-05,28,1155
2013-08-05,30,828
2013-08-05,32,796
2013-08-05,34,2451
2013-08-05,35,604
2013-08-05,36,945
2013-08-05,51,1663
2013-08-06,24,2535
2013-08-06,26,715
2013-08-06,27,1116
2013-08-06,28,1229
2013-08-06,30,755
2013-08-06,32,673
2013-08-06,34,2435
2013-08-06,35,592
2013-08-06,36,1018
2013-08-06,51,1614
2013-08-07,24,2632
2013-08-07,26,738
2013-08-07,27,1178
2013-08-07,28,1020
2013-08-07,30,734
2013-08-07,32,646
2013-08-07,34,2172
2013-08-07,35,473
2013-08-07,36,799
2013-08-07,51,1761
2013-08-08,24,2255
2013-08-08,26,661
2013-08-08,27,1084
2013-08-08,28,1084
2013-08-08,30,727
2013-08-08,32,662
2013-08-08,34,2350
2013-08-08,35,551
2013-08-08,36,870
2013-08-08,51,1491
2013-08-09,24,2514
2013-08-09,26,723
2013-08-09,27,1161
2013-08-09,28,872
2013-08-09,30,746
2013-08-09,32,588
2013-08-09,34,2454
2013-08-09,35,511
2013-08-09,36,805
2013-08-09,51,1795
2013-08-10,24,2411
2013-08-10,26,955
2013-08-10,27,1699
2013-08-10,28,1264
2013-08-10,30,849
2013-08-10,32,794
2013-08-10,34,2728
2013-08-10,35,650
2013-08-10,36,977
2013-08-10,51,2002
2013-08-11,24,1917
2013-08-11,26,872
2013-08-11,27,1807
2013-08-11,28,1596
2013-08-11,30,699
2013-08-11,32,736
2013-08-11,34,2450
2013-08-11,35,634
2013-08-11,36,1153
2013-08-11,51,1872
2013-08-12,24,2379
2013-08-12,26,632
2013-08-12,27,1202
2013-08-12,28,1017
2013-08-12,30,732
2013-08-12,32,679
2013-08-12,34,2372
2013-08-12,35,520
2013-08-12,36,925
2013-08-12,51,1513
2013-08-13,24,2458
2013-08-13,26,609
2013-08-13,27,1074
2013-08-13,28,1034
2013-08-13,30,729
2013-08-13,32,695
2013-08-13,34,2234
2013-08-13,35,523
2013-08-13,36,947
2013-08-13,51,1467
2013-08-14,24,2576
2013-08-14,26,712
2013-08-14,27,1192
2013-08-14,28,931
2013-08-14,30,706
2013-08-14,32,627
2013-08-14,34,2095
2013-08-14,35,462
2013-08-14,36,764
2013-08-14,51,1765
2013-08-15,24,2304
2013-08-15,26,736
2013-08-15,27,1108
2013-08-15,28,1008
2013-08-15,30,754
2013-08-15,32,713
2013-08-15,34,2287
2013-08-15,35,427
2013-08-15,36,924
2013-08-15,51,1492
2013-08-16,24,2801
2013-08-16,26,871
2013-08-16,27,1140
2013-08-16,28,991
2013-08-16,30,700
2013-08-16,32,694
2013-08-16,34,2656
2013-08-16,35,507
2013-08-16,36,872
2013-08-16,51,1886
2013-08-17,24,2602
2013-08-17,26,954
2013-08-17,27,1572
2013-08-17,28,1347
2013-08-17,30,790
2013-08-17,32,780
2013-08-17,34,3023
2013-08-17,35,804
2013-08-17,36,994
2013-08-17,51,2062
2013-08-18,24,2019
2013-08-18,26,977
2013-08-18,27,1811
2013-08-18,28,1594
2013-08-18,30,732
2013-08-18,32,812
2013-08-18,34,2571
2013-08-18,35,743
2013-08-18,36,1106
2013-08-18,51,1994
2013-08-19,24,2401
2013-08-19,26,748
2013-08-19,27,1179
2013-08-19,28,1032
2013-08-19,30,713
2013-08-19,32,655
2013-08-19,34,2361
2013-08-19,35,611
2013-08-19,36,892
2013-08-19,51,1610
2013-08-20,24,2498
2013-08-20,26,700
2013-08-20,27,1095
2013-08-20,28,1080
2013-08-20,30,786
2013-08-20,32,672
2013-08-20,34,2249
2013-08-20,35,612
2013-08-20,36,948
2013-08-20,51,1481
2013-08-21,24,2587
2013-08-21,26,654
2013-08-21,27,1179
2013-08-21,28,896
2013-08-21,30,737
2013-08-21,32,650
2013-08-21,34,2039
2013-08-21,35,525
2013-08-21,36,810
2013-08-21,51,1737
2013-08-22,24,2255
2013-08-22,26,653
2013-08-22,27,1074
2013-08-22,28,868
2013-08-22,30,714
2013-08-22,32,659
2013-08-22,34,2161
2013-08-22,35,521
2013-08-22,36,859
2013-08-22,51,1442
2013-08-23,24,2496
2013-08-23,26,709
2013-08-23,27,1163
2013-08-23,28,813
2013-08-23,30,685
2013-08-23,32,625
2013-08-23,34,2370
2013-08-23,35,499
2013-08-23,36,843
2013-08-23,51,1800
2013-08-24,24,2504
2013-08-24,26,924
2013-08-24,27,1677
2013-08-24,28,1169
2013-08-24,30,792
2013-08-24,32,757
2013-08-24,34,2836
2013-08-24,35,596
2013-08-24,36,1039
2013-08-24,51,2049
2013-08-25,24,1926
2013-08-25,26,925
2013-08-25,27,1822
2013-08-25,28,1476
2013-08-25,30,738
2013-08-25,32,713
2013-08-25,34,2425
2013-08-25,35,578
2013-08-25,36,1056
2013-08-25,51,1935
2013-08-26,24,2235
2013-08-26,26,695
2013-08-26,27,1254
2013-08-26,28,916
2013-08-26,30,696
2013-08-26,32,635
2013-08-26,34,2271
2013-08-26,35,569
2013-08-26,36,847
2013-08-26,51,1591
2013-08-27,24,2275
2013-08-27,26,652
2013-08-27,27,1153
2013-08-27,28,1041
2013-08-27,30,720
2013-08-27,32,602
2013-08-27,34,2246
2013-08-27,35,517
2013-08-27,36,952
2013-08-27,51,1458
2013-08-28,24,2525
2013-08-28,26,762
2013-08-28,27,1208
2013-08-28,28,857
2013-08-28,30,667
2013-08-28,32,586
2013-08-28,34,2085
2013-08-28,35,451
2013-08-28,36,824
2013-08-28,51,1709
2013-08-29,24,2231
2013-08-29,26,668
2013-08-29,27,1122
2013-08-29,28,875
2013-08-29,30,715
2013-08-29,32,634
2013-08-29,34,2174
2013-08-29,35,538
2013-08-29,36,881
2013-08-29,51,1568
2013-08-30,24,2601
2013-08-30,26,791
2013-08-30,27,1165
2013-08-30,28,903
2013-08-30,30,678
2013-08-30,32,635
2013-08-30,34,2493
2013-08-30,35,507
2013-08-30,36,751
2013-08-30,51,1854
2013-08-31,24,2584
2013-08-31,26,1100
2013-08-31,27,1702
2013-08-31,28,1394
2013-08-31,30,871
2013-08-31,32,883
2013-08-31,34,2919
2013-08-31,35,815
2013-08-31,36,1094
2013-08-31,51,2189
2013-09-01,24,2088
2013-09-01,26,1192
2013-09-01,27,1864
2013-09-01,28,1819
2013-09-01,30,795
2013-09-01,32,858
2013-09-01,34,2637
2013-09-01,35,770
2013-09-01,36,1254
2013-09-01,51,2025
2013-09-02,24,2324
2013-09-02,26,903
2013-09-02,27,1211
2013-09-02,28,1196
2013-09-02,30,732
2013-09-02,32,726
2013-09-02,34,2435
2013-09-02,35,669
2013-09-02,36,925
2013-09-02,51,1743
2013-09-03,24,2410
2013-09-03,26,737
2013-09-03,27,1046
2013-09-03,28,1177
2013-09-03,30,759
2013-09-03,32,683
2013-09-03,34,2312
2013-09-03,35,620
2013-09-03,36,970
2013-09-03,51,1532
2013-09-04,24,2607
2013-09-04,26,827
2013-09-04,27,1269
2013-09-04,28,927
2013-09-04,30,721
2013-09-04,32,594
2013-09-04,34,2169
2013-09-04,35,562
2013-09-04,36,790
2013-09-04,51,1687
2013-09-05,24,2254
2013-09-05,26,701
2013-09-05,27,1127
2013-09-05,28,1016
2013-09-05,30,730
2013-09-05,32,608
2013-09-05,34,2294
2013-09-05,35,572
2013-09-05,36,825
2013-09-05,51,1483
2013-09-06,24,2483
2013-09-06,26,758
2013-09-06,27,1167
2013-09-06,28,902
2013-09-06,30,644
2013-09-06,32,614
2013-09-06,34,2344
2013-09-06,35,462
2013-09-06,36,681
2013-09-06,51,1770
2013-09-07,24,2485
2013-09-07,26,947
2013-09-07,27,1571
2013-09-07,28,1274
2013-09-07,30,805
2013-09-07,32,723
2013-09-07,34,2699
2013-09-07,35,647
2013-09-07,36,997
2013-09-07,51,2013
2013-09-08,24,1887
2013-09-08,26,926
2013-09-08,27,1801
2013-09-08,28,1493
2013-09-08,30,701
2013-09-08,32,716
2013-09-08,34,2478
2013-09-08,35,609
2013-09-08,36,1085
2013-09-08,51,1877
2013-09-09,24,2371
2013-09-09,26,729
2013-09-09,27,1176
2013-09-09,28,1024
2013-09-09,30,670
2013-09-09,32,647
2013-09-09,34,2330
2013-09-09,35,529
2013-09-09,36,838
2013-09-09,51,1612
2013-09-10,24,2213
2013-09-10,26,679
2013-09-10,27,1115
2013-09-10,28,1026
2013-09-10,30,740
2013-09-10,32,623
2013-09-10,34,2112
2013-09-10,35,556
2013-09-10,36,915
2013-09-10,51,1464
2013-09-11,24,2505
2013-09-11,26,721
2013-09-11,27,1167
2013-09-11,28,847
2013-09-11,30,685
2013-09-11,32,511
2013-09-11,34,2067
2013-09-11,35,474
2013-09-11,36,752
2013-09-11,51,1693
2013-09-12,24,2213
2013-09-12,26,627
2013-09-12,27,1068
2013-09-12,28,945
2013-09-12,30,747
2013-09-12,32,628
2013-09-12,34,2089
2013-09-12,35,531
2013-09-12,36,854
2013-09-12,51,1494
2013-09-13,24,2389
2013-09-13,26,776
2013-09-13,27,1147
2013-09-13,28,911
2013-09-13,30,683
2013-09-13,32,592
2013-09-13,34,2391
2013-09-13,35,486
2013-09-13,36,734
2013-09-13,51,1793
2013-09-14,24,2364
2013-09-14,26,964
2013-09-14,27,1621
2013-09-14,28,1364
2013-09-14,30,794
2013-09-14,32,756
2013-09-14,34,2903
2013-09-14,35,671
2013-09-14,36,929
2013-09-14,51,2027
2013-09-15,24,1983
2013-09-15,26,985
2013-09-15,27,1827
2013-09-15,28,1565
2013-09-15,30,710
2013-09-15,32,742
2013-09-15,34,2485
2013-09-15,35,673
2013-09-15,36,1065
2013-09-15,51,1950
2013-09-16,24,2382
2013-09-16,26,772
2013-09-16,27,1221
2013-09-16,28,1081
2013-09-16,30,720
2013-09-16,32,666
2013-09-16,34,2428
2013-09-16,35,616
2013-09-16,36,859
2013-09-16,51,1672
